White Palace (1990),Drama,unassigned,00:00:00
Oklahoma! (1955),Musical|Romance|Western,unassigned,00:00:00
Desert Hearts (1985),Drama,unassigned,00:00:00
Body Double (1984),Mystery|Thriller,unassigned,00:00:00
"Miracle Worker, The (1962)",Drama,unassigned,00:00:00
Monster in a Box (1992),Comedy|Drama,unassigned,00:00:00
School Ties (1992),Drama,unassigned,00:00:00
Girl (1998),Drama,unassigned,00:00:00
Just Write (1997),Comedy,unassigned,00:00:00
Raising Cain (1992),Horror|Thriller,unassigned,00:00:00
Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,unassigned,00:00:00
"Witchfinder General (Conquerer Worm, The) (1968)",Horror,unassigned,00:00:00
Pride and Prejudice (1995),Drama|Romance,unassigned,00:00:00
"Prince and the Showgirl, The (1957)",Comedy|Romance,unassigned,00:00:00
"China Syndrome, The (1979)",Drama|Thriller,unassigned,00:00:00
"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,unassigned,00:00:00
Look Who's Talking Too (1990),Comedy|Romance,unassigned,00:00:00
"Bells of St. Mary's, The (1945)",Drama,unassigned,00:00:00
Pat and Mike (1952),Comedy|Romance,unassigned,00:00:00
Animal Crackers (1930),Comedy|Musical,unassigned,00:00:00
Bedazzled (1967),Comedy|Fantasy,unassigned,00:00:00
Cat People (1942),Drama|Horror|Romance|Thriller,unassigned,00:00:00
Camelot (1967),Drama|Musical|Romance,unassigned,00:00:00
"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,unassigned,00:00:00
"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,unassigned,00:00:00
That's The Way I Like It (a.k.a. Forever Fever) (1998),Comedy|Drama|Romance,unassigned,00:00:00
Explorers (1985),Adventure|Children|Sci-Fi,unassigned,00:00:00
Pierrot le fou (1965),Crime|Drama,unassigned,00:00:00
Tuesdays with Morrie (1999),Drama,unassigned,00:00:00
Jason and the Argonauts (1963),Action|Adventure|Fantasy,unassigned,00:00:00
Nostalghia (1983),Drama,unassigned,00:00:00
"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,unassigned,00:00:00
"Driller Killer, The (1979)",Drama|Horror,unassigned,00:00:00
Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,unassigned,00:00:00
"Best of Youth, The (La meglio gioventù) (2003)",Drama,unassigned,00:00:00
Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama,unassigned,00:00:00
"Bang, Bang, You're Dead (2002)",Drama,unassigned,00:00:00
My Side of the Mountain (1969),Adventure|Children,unassigned,00:00:00
Sniper (1993),Action|Drama,unassigned,00:00:00
Genghis Blues (1999),Documentary,unassigned,00:00:00
To Hell and Back (1955),Action|Drama|War,unassigned,00:00:00
"11'09""01 - September 11 (2002)",Drama,unassigned,00:00:00
"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",Animation|Children|Comedy,unassigned,00:00:00
Internal Affairs (1990),Crime|Thriller,unassigned,00:00:00
"Parallax View, The (1974)",Thriller,unassigned,00:00:00
"Warriors, The (1979)",Action|Adventure|Crime|Thriller,unassigned,00:00:00
Ambush (Rukajärven tie) (1999),Drama|Romance|War,unassigned,00:00:00
Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,unassigned,00:00:00
Babylon 5: The River of Souls (1998),Drama|Sci-Fi,unassigned,00:00:00
Babylon 5: Thirdspace (1998),Drama|Sci-Fi,unassigned,00:00:00
True Stories (1986),Comedy|Musical,unassigned,00:00:00
Zardoz (1974),Fantasy|Sci-Fi,unassigned,00:00:00
School For Scoundrels (1960),Comedy,unassigned,00:00:00
"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,unassigned,00:00:00
Mogambo (1953),Adventure|Drama|Romance,unassigned,00:00:00
"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,unassigned,00:00:00
Cypher (2002),Action|Sci-Fi|Thriller,unassigned,00:00:00
Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,unassigned,00:00:00
"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,unassigned,00:00:00
Shadow of the Thin Man (1941),Comedy|Crime|Mystery,unassigned,00:00:00
After the Thin Man (1936),Comedy|Crime|Mystery|Romance,unassigned,00:00:00
Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,unassigned,00:00:00
Woodstock (1970),Documentary|Musical,unassigned,00:00:00
Gunga Din (1939),Adventure|Comedy|War,unassigned,00:00:00
Children of Dune (2003),Fantasy|Sci-Fi,unassigned,00:00:00
Dune (2000),Drama|Fantasy|Sci-Fi,unassigned,00:00:00
Lammbock (2001),Comedy,unassigned,00:00:00
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,unassigned,00:00:00
Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,unassigned,00:00:00
Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,unassigned,00:00:00
Getting It Right (1989),Comedy|Drama,unassigned,00:00:00
Straight to Hell (1987),Comedy|Crime|Western,unassigned,00:00:00
White Zombie (1932),Horror,unassigned,00:00:00
The Plague of the Zombies (1966),Horror,unassigned,00:00:00
I Walked with a Zombie (1943),Drama|Horror,unassigned,00:00:00
How to Succeed in Business Without Really Trying (1967),Comedy|Musical,unassigned,00:00:00
Pat Garrett and Billy the Kid (1973),Western,unassigned,00:00:00
"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",Action,unassigned,00:00:00
"Duck, You Sucker (1971)",Action|Western,unassigned,00:00:00
Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,unassigned,00:00:00
"Ballad of Cable Hogue, The (1970)",Comedy|Western,unassigned,00:00:00
Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,unassigned,00:00:00
Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927),Documentary,unassigned,00:00:00
Samurai Fiction (SF: Episode One) (1998),Action|Adventure|Comedy,unassigned,00:00:00
Gidget (1959),Comedy,unassigned,00:00:00
Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir,unassigned,00:00:00
Desperate Living (1977),Comedy|Crime,unassigned,00:00:00
"Devil's Rain, The (1975)",Horror,unassigned,00:00:00
"Valachi Papers,The (1972)",Crime|Drama,unassigned,00:00:00
Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,unassigned,00:00:00
"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,unassigned,00:00:00
High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,unassigned,00:00:00
Dark Days (2000),Documentary,unassigned,00:00:00
Zelig (1983),Comedy,unassigned,00:00:00
Face to Face (Ansikte mot ansikte) (1976),Drama|Fantasy|Horror|Mystery,unassigned,00:00:00
Shame (Skammen) (1968),Drama|War,unassigned,00:00:00
Winter Light (Nattvardsgästerna) (1963),Drama,unassigned,00:00:00
Through a Glass Darkly (Såsom i en spegel) (1961),Drama,unassigned,00:00:00
Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance,unassigned,00:00:00
Summer with Monika (Sommaren med Monika) (1953),Drama|Romance,unassigned,00:00:00
"Killers, The (1946)",Crime|Film-Noir,unassigned,00:00:00
"Night of the Iguana, The (1964)",Drama|Thriller,unassigned,00:00:00
Reflections in a Golden Eye (1967),Drama,unassigned,00:00:00
Under the Volcano (1984),Drama,unassigned,00:00:00
Wise Blood (1979),Comedy|Drama,unassigned,00:00:00
Nightbreed (1990),Fantasy|Horror,unassigned,00:00:00
Bloody Mama (1970),Crime|Drama,unassigned,00:00:00
"Trip, The (1967)",Drama,unassigned,00:00:00
Ken Park (2002),Drama,unassigned,00:00:00
Monterey Pop (1968),Documentary|Musical,unassigned,00:00:00
"Bridge Too Far, A (1977)",Action|Drama|War,unassigned,00:00:00
Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,unassigned,00:00:00
"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,unassigned,00:00:00
Broadway Danny Rose (1984),Comedy,unassigned,00:00:00
From Beyond (1986),Horror|Sci-Fi,unassigned,00:00:00
Dolls (1987),Horror,unassigned,00:00:00
Rock 'N' Roll High School (1979),Comedy|Musical,unassigned,00:00:00
Death Race 2000 (1975),Action|Sci-Fi,unassigned,00:00:00
"Wild Angels, The (1966)",Action|Drama,unassigned,00:00:00
Bedlam (1946),Drama|Horror,unassigned,00:00:00
Brigadoon (1954),Fantasy|Musical|Romance,unassigned,00:00:00
Marjorie Morningstar (1958),Drama,unassigned,00:00:00
"Power of One, The (1992)",Drama,unassigned,00:00:00
"Weather Underground, The (2002)",Documentary,unassigned,00:00:00
Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,unassigned,00:00:00
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,unassigned,00:00:00
"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,unassigned,00:00:00
"Getaway, The (1972)",Action|Crime|Drama|Thriller,unassigned,00:00:00
Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,unassigned,00:00:00
How to Steal a Million (1966),Comedy|Crime|Romance,unassigned,00:00:00
Support Your Local Sheriff! (1969),Comedy|Western,unassigned,00:00:00
Mean Streets (1973),Crime|Drama,unassigned,00:00:00
I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,unassigned,00:00:00
Harper (1966),Crime|Drama|Mystery,unassigned,00:00:00
Sweet Bird of Youth (1962),Drama,unassigned,00:00:00
Grill Point (Halbe Treppe) (2002),Drama,unassigned,00:00:00
Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,unassigned,00:00:00
Bad Day at Black Rock (1955),Drama|Thriller|Western,unassigned,00:00:00
In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,unassigned,00:00:00
"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,unassigned,00:00:00
Sammy and Rosie Get Laid (1987),Comedy|Drama,unassigned,00:00:00
Sunrise: A Song of Two Humans (1927),Drama|Romance,unassigned,00:00:00
Shock Corridor (1963),Drama,unassigned,00:00:00
Au revoir les enfants (1987),Drama,unassigned,00:00:00
Sex: The Annabel Chong Story (1999),Documentary,unassigned,00:00:00
"Girl Next Door, The (1999)",Documentary,unassigned,00:00:00
Pursuit of Happiness (2001),Comedy|Romance,unassigned,00:00:00
Gladiator (1992),Action|Drama,unassigned,00:00:00
"Inheritance, The (Arven) (2003)",Drama,unassigned,00:00:00
Indestructible Man (1956),Crime|Horror|Sci-Fi,unassigned,00:00:00
"Wasp Woman, The (1959)",Horror|Sci-Fi,unassigned,00:00:00
Attack of the Giant Leeches (1959),Horror|Sci-Fi,unassigned,00:00:00
Dead or Alive: Hanzaisha (1999),Action|Crime,unassigned,00:00:00
Lola Montès (1955),Drama,unassigned,00:00:00
Charly (1968),Drama|Sci-Fi,unassigned,00:00:00
"Dolce Vita, La (1960)",Drama,unassigned,00:00:00
Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,unassigned,00:00:00
Rush (1991),Crime|Drama,unassigned,00:00:00
Captain Blood (1935),Action|Adventure|Romance,unassigned,00:00:00
*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,unassigned,00:00:00
Educating Rita (1983),Comedy|Drama,unassigned,00:00:00
On Moonlight Bay (1951),Comedy|Musical,unassigned,00:00:00
Sansho the Bailiff (Sanshô dayû) (1954),Drama,unassigned,00:00:00
Zazie dans le métro (1960),Comedy,unassigned,00:00:00
"Americanization of Emily, The (1964)",Comedy|Drama|War,unassigned,00:00:00
Anne of the Thousand Days (1969),Drama,unassigned,00:00:00
Baby Doll (1956),Drama,unassigned,00:00:00
"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,unassigned,00:00:00
Beyond the Valley of the Dolls (1970),Comedy|Horror,unassigned,00:00:00
Hiroshima Mon Amour (1959),Drama|Romance|War,unassigned,00:00:00
Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,unassigned,00:00:00
"Day of the Jackal, The (1973)",Crime|Thriller,unassigned,00:00:00
"Razor's Edge, The (1946)",Drama,unassigned,00:00:00
Night of the Living Dead (1990),Horror,unassigned,00:00:00
"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,unassigned,00:00:00
Safety Last! (1923),Action|Comedy|Romance,unassigned,00:00:00
While the City Sleeps (1956),Drama|Film-Noir,unassigned,00:00:00
Viridiana (1961),Comedy|Drama,unassigned,00:00:00
Totally F***ed Up (1993),Drama,unassigned,00:00:00
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,unassigned,00:00:00
Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,unassigned,00:00:00
Queen Christina (1933),Drama|Romance,unassigned,00:00:00
Battleground (1949),Action|Drama|War,unassigned,00:00:00
3 Women (Three Women) (1977),Drama,unassigned,00:00:00
Take Me Out to the Ball Game (1949),Comedy|Musical|Romance,unassigned,00:00:00
Grey Gardens (1975),Documentary,unassigned,00:00:00
Purple Rain (1984),Drama|Musical,unassigned,00:00:00
Signs of Life (Lebenszeichen) (1968),Drama,unassigned,00:00:00
Point of No Return (1993),Action|Thriller,unassigned,00:00:00
"Tale of Ham and Passion, A (Jamón, Jamón) (1992)",Comedy|Drama|Romance,unassigned,00:00:00
College (1927),Comedy,unassigned,00:00:00
Mitchell (1975),Action|Crime,unassigned,00:00:00
Dolls (2002),Drama|Romance,unassigned,00:00:00
"Man Who Came to Dinner, The (1942)",Comedy,unassigned,00:00:00
Sunday Bloody Sunday (1971),Drama,unassigned,00:00:00
"Major and the Minor, The (1942)",Comedy|Romance,unassigned,00:00:00
"Caine Mutiny, The (1954)",Drama|War,unassigned,00:00:00
Black Narcissus (1947),Drama,unassigned,00:00:00
Escape from Alcatraz (1979),Drama|Thriller,unassigned,00:00:00
Oliver Twist (1948),Adventure|Crime|Drama,unassigned,00:00:00
Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,unassigned,00:00:00
"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,unassigned,00:00:00
Raising Helen (2004),Comedy|Drama|Romance,unassigned,00:00:00
Soul Plane (2004),Comedy,unassigned,00:00:00
Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,unassigned,00:00:00
Saved! (2004),Comedy|Drama,unassigned,00:00:00
"Time of the Wolf, The (Le temps du loup) (2003)",Drama,unassigned,00:00:00
Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,unassigned,00:00:00
Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,unassigned,00:00:00
"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama,unassigned,00:00:00
"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,unassigned,00:00:00
Garfield: The Movie (2004),Animation|Children|Comedy,unassigned,00:00:00
"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,unassigned,00:00:00
Napoleon Dynamite (2004),Comedy,unassigned,00:00:00
Lover Come Back (1961),Comedy|Romance,unassigned,00:00:00
Police Academy: Mission to Moscow (1994),Comedy|Crime,unassigned,00:00:00
Ring of Bright Water (1969),Comedy|Drama,unassigned,00:00:00
Fool for Love (1985),Drama,unassigned,00:00:00
Helen of Troy (1956),Action|Adventure|Drama|Romance|War,unassigned,00:00:00
"Hound of the Baskervilles, The (1939)",Crime|Mystery|Thriller,unassigned,00:00:00
Suddenly (1954),Crime|Drama|Film-Noir,unassigned,00:00:00
Possessed (1947),Drama|Film-Noir,unassigned,00:00:00
Kings Row (1942),Drama|Romance,unassigned,00:00:00
"Kid Brother, The (1927)",Children|Comedy|Romance,unassigned,00:00:00
This Island Earth (1955),Sci-Fi,unassigned,00:00:00
Blackboard Jungle (1955),Drama,unassigned,00:00:00
It Had to Be You (2000),Comedy|Romance,unassigned,00:00:00
"Heiress, The (1949)",Drama|Romance,unassigned,00:00:00
State Fair (1945),Musical|Romance,unassigned,00:00:00
Executive Suite (1954),Drama,unassigned,00:00:00
Johnny Belinda (1948),Drama,unassigned,00:00:00
Super Size Me (2004),Comedy|Documentary|Drama,unassigned,00:00:00
Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,unassigned,00:00:00
"Jetée, La (1962)",Romance|Sci-Fi,unassigned,00:00:00
"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,unassigned,00:00:00
"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,unassigned,00:00:00
Samsara (2001),Adventure|Drama|Romance,unassigned,00:00:00
Please Don't Eat the Daisies (1960),Children|Comedy|Musical,unassigned,00:00:00
White Heat (1949),Crime|Drama|Film-Noir,unassigned,00:00:00
"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,unassigned,00:00:00
Memphis Belle (1990),Action|Drama|War,unassigned,00:00:00
"Cincinnati Kid, The (1965)",Drama,unassigned,00:00:00
Pretty Baby (1978),Drama,unassigned,00:00:00
Show Boat (1951),Drama|Musical|Romance,unassigned,00:00:00
Box of Moon Light (1996),Comedy|Drama,unassigned,00:00:00
Freaks (1932),Crime|Drama|Horror,unassigned,00:00:00
"Immigrant, The (1917)",Comedy,unassigned,00:00:00
My Little Chickadee (1940),Comedy|Western,unassigned,00:00:00
"High and the Mighty, The (1954)",Drama,unassigned,00:00:00
"Ugly Dachshund, The (1966)",Children|Comedy,unassigned,00:00:00
Around the World in 80 Days (2004),Adventure|Children|Comedy,unassigned,00:00:00
I'll Sleep When I'm Dead (2003),Crime|Drama,unassigned,00:00:00
Dodgeball: A True Underdog Story (2004),Comedy,unassigned,00:00:00
"Terminal, The (2004)",Comedy|Drama|Romance,unassigned,00:00:00
Dear Frankie (2004),Drama|Romance,unassigned,00:00:00
White Chicks (2004),Action|Comedy|Crime,unassigned,00:00:00
"Notebook, The (2004)",Drama|Romance,unassigned,00:00:00
Two Brothers (Deux frères) (2004),Adventure|Children|Drama,unassigned,00:00:00
De-Lovely (2004),Drama|Musical,unassigned,00:00:00
Kaena: The Prophecy (Kaena: La prophétie) (2003),Action|Adventure|Animation|Children|Sci-Fi,unassigned,00:00:00
"Day at the Races, A (1937)",Comedy|Musical,unassigned,00:00:00
"Now You See Him, Now You Don't (1972)",Comedy|Sci-Fi,unassigned,00:00:00
Bob & Carol & Ted & Alice (1969),Comedy|Drama,unassigned,00:00:00
"Littlest Rebel, The (1935)",Children|Drama,unassigned,00:00:00
"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,unassigned,00:00:00
"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,unassigned,00:00:00
Kopps (2003),Action|Comedy,unassigned,00:00:00
Comandante (2003),Documentary,unassigned,00:00:00
Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,unassigned,00:00:00
Pirates of Silicon Valley (1999),Documentary|Drama,unassigned,00:00:00
Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,unassigned,00:00:00
"Clock, The (1945)",Adventure|Drama|Romance,unassigned,00:00:00
Leave Her to Heaven (1945),Drama|Film-Noir,unassigned,00:00:00
Winter War (Talvisota) (1989),Drama|War,unassigned,00:00:00
"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,unassigned,00:00:00
Revenge of the Pink Panther (1978),Comedy|Crime,unassigned,00:00:00
Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,unassigned,00:00:00
Taxi (1998),Action|Comedy,unassigned,00:00:00
Tokyo Godfathers (2003),Adventure|Animation|Drama,unassigned,00:00:00
Our Hospitality (1923),Comedy,unassigned,00:00:00
All of Me (1984),Comedy|Fantasy,unassigned,00:00:00
"Farmer's Daughter, The (1947)",Comedy,unassigned,00:00:00
Lassie Come Home (1943),Adventure|Children|Drama,unassigned,00:00:00
Overboard (1987),Comedy|Romance,unassigned,00:00:00
By the Light of the Silvery Moon (1953),Children|Musical|Romance,unassigned,00:00:00
Butterfield 8 (1960),Drama,unassigned,00:00:00
Johnny Guitar (1954),Drama|Western,unassigned,00:00:00
"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,unassigned,00:00:00
Fahrenheit 9/11 (2004),Documentary,unassigned,00:00:00
Roxanne (1987),Comedy|Romance,unassigned,00:00:00
"Same River Twice, The (2003)",Documentary,unassigned,00:00:00
"Book of Life, The (1998)",Comedy|Fantasy,unassigned,00:00:00
"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi,unassigned,00:00:00
Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,unassigned,00:00:00
Before Sunset (2004),Drama|Romance,unassigned,00:00:00
King Arthur (2004),Action|Adventure|Drama|War,unassigned,00:00:00
Anchorman: The Legend of Ron Burgundy (2004),Comedy,unassigned,00:00:00
Sleepover (2004),Comedy,unassigned,00:00:00
"Cinderella Story, A (2004)",Comedy|Romance,unassigned,00:00:00
"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,unassigned,00:00:00
"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,unassigned,00:00:00
Long Day's Journey Into Night (1962),Drama,unassigned,00:00:00
Prince Valiant (1954),Adventure,unassigned,00:00:00
"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama,unassigned,00:00:00
"Tin Star, The (1957)",Western,unassigned,00:00:00
How the West Was Won (1962),Adventure|Drama|Western,unassigned,00:00:00
"Bourne Supremacy, The (2004)",Action|Crime|Thriller,unassigned,00:00:00
Catwoman (2004),Action|Crime|Fantasy,unassigned,00:00:00
A Home at the End of the World (2004),Drama|Romance,unassigned,00:00:00
"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller,unassigned,00:00:00
Battle Hymn (1957),Drama,unassigned,00:00:00
"Enemy Below, The (1957)",Action|Drama|War,unassigned,00:00:00
"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,unassigned,00:00:00
"Shock to the System, A (1990)",Comedy|Crime|Thriller,unassigned,00:00:00
Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,unassigned,00:00:00
"Bachelor and the Bobby-Soxer, The (1947)",Comedy,unassigned,00:00:00
Dancing in September (2000),Drama,unassigned,00:00:00
Destination Tokyo (1943),Adventure|War,unassigned,00:00:00
How I Got Into College (1989),Comedy|Romance,unassigned,00:00:00
Mr. Blandings Builds His Dream House (1948),Comedy,unassigned,00:00:00
My Favorite Wife (1940),Comedy|Romance,unassigned,00:00:00
"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical,unassigned,00:00:00
"Snake Pit, The (1948)",Drama,unassigned,00:00:00
"Super, The (1991)",Comedy,unassigned,00:00:00
Two of a Kind (1983),Comedy|Fantasy|Romance,unassigned,00:00:00
"Leopard, The (Gattopardo, Il) (1963)",Drama|War,unassigned,00:00:00
"Goodbye, Columbus (1969)",Comedy|Drama|Romance,unassigned,00:00:00
"Day of the Locust, The (1975)",Drama,unassigned,00:00:00
To End All Wars (2001),Action|Drama|War,unassigned,00:00:00
Biggles (1986),Adventure|Fantasy|Sci-Fi,unassigned,00:00:00
"World of Suzie Wong, The (1960)",Drama|Romance,unassigned,00:00:00
Gun Crazy (a.k.a. Deadly Is the Female) (1949),Crime|Drama|Film-Noir,unassigned,00:00:00
"Set-Up, The (1949)",Drama|Film-Noir|Romance,unassigned,00:00:00
Unprecedented: The 2000 Presidential Election (2002),Documentary,unassigned,00:00:00
"Prime of Miss Jean Brodie, The (1969)",Drama,unassigned,00:00:00
"Three Lives of Thomasina, The (1964)",Children|Drama,unassigned,00:00:00
"One and Only, Genuine, Original Family Band, The (1968)",Children|Comedy|Musical,unassigned,00:00:00
This Gun for Hire (1942),Crime|Film-Noir|Thriller,unassigned,00:00:00
Black Angel (1946),Drama|Film-Noir|Mystery,unassigned,00:00:00
"Big Clock, The (1948)",Crime|Film-Noir|Thriller,unassigned,00:00:00
Criss Cross (1949),Crime|Drama|Film-Noir,unassigned,00:00:00
"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,unassigned,00:00:00
Roadkill (a.k.a. Roadkill: Move or Die) (1989),Drama,unassigned,00:00:00
Bon Voyage (2003),Comedy|Drama,unassigned,00:00:00
"Manchurian Candidate, The (2004)",Thriller,unassigned,00:00:00
"Village, The (2004)",Drama|Mystery|Thriller,unassigned,00:00:00
Garden State (2004),Comedy|Drama|Romance,unassigned,00:00:00
Early Summer (Bakushû) (1951),Drama,unassigned,00:00:00
Revengers Tragedy (2002),Comedy|Horror,unassigned,00:00:00
Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,unassigned,00:00:00
"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,unassigned,00:00:00
Salesman (1969),Documentary,unassigned,00:00:00
Collateral (2004),Action|Crime|Drama|Thriller,unassigned,00:00:00
Little Black Book (2004),Comedy|Romance,unassigned,00:00:00
Code 46 (2003),Romance|Sci-Fi,unassigned,00:00:00
Harold and Kumar Go to White Castle (2004),Adventure|Comedy,unassigned,00:00:00
"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance,unassigned,00:00:00
AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,unassigned,00:00:00
Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy,unassigned,00:00:00
We Don't Live Here Anymore (2004),Drama,unassigned,00:00:00
Without a Paddle (2004),Comedy,unassigned,00:00:00
Double Trouble (1967),Musical,unassigned,00:00:00
Spinout (1966),Comedy|Musical,unassigned,00:00:00
Harum Scarum (1965),Comedy|Musical,unassigned,00:00:00
"Sting II, The (1983)",Comedy|Crime,unassigned,00:00:00
"Bill Cosby, Himself (1983)",Comedy|Documentary,unassigned,00:00:00
Dead Ringer (1964),Drama|Thriller,unassigned,00:00:00
Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,unassigned,00:00:00
Suspect Zero (2004),Crime|Thriller,unassigned,00:00:00
Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,unassigned,00:00:00
Vanity Fair (2004),Drama|Romance,unassigned,00:00:00
Paparazzi (2004),Drama|Thriller,unassigned,00:00:00
Wicker Park (2004),Drama|Romance|Thriller,unassigned,00:00:00
Alice Doesn't Live Here Anymore (1974),Drama|Romance,unassigned,00:00:00
"Mangler, The (1995)",Horror,unassigned,00:00:00
Who's That Knocking at My Door? (1967),Drama,unassigned,00:00:00
"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama,unassigned,00:00:00
Flipper (1963),Adventure|Children|Drama,unassigned,00:00:00
Smile (1975),Comedy,unassigned,00:00:00
"Small Circle of Friends, A (1980)",Drama,unassigned,00:00:00
Night of the Demons (1988),Horror,unassigned,00:00:00
Lilith (1964),Drama,unassigned,00:00:00
SuperBabies: Baby Geniuses 2 (2004),Comedy,unassigned,00:00:00
Cellular (2004),Action|Crime|Drama|Mystery|Thriller,unassigned,00:00:00
Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,unassigned,00:00:00
Mr. 3000 (2004),Comedy|Drama,unassigned,00:00:00
Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,unassigned,00:00:00
Wimbledon (2004),Comedy|Romance,unassigned,00:00:00
"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller,unassigned,00:00:00
